1.99274,1.99515,1.91539,1.99930,1.85852,1.99974,1.99593,1.96852,2.00005,1.78451,1.99972,1.80368,1.91214,2.12920,2.64272,3.38614,5.85821,9.47118,16.02595,24.84057,35.06738,48.80985,63.34388,79.38344,97.48834,114.06312,127.80475,142.49222,153.77682,162.96187,169.74765,177.96526,185.42227,189.60476,188.54358,188.85573,187.78446,182.58726,177.39425,174.03786,174.04221,182.03451,180.32700,170.25415,168.47150,167.15102,152.80381,148.08584,145.25198,142.43504,140.33603,137.85069,136.59579,135.62503,134.94371,134.84987,140.56136,148.65364,147.76249,149.01847,146.88182,147.61166,146.06381,133.12461,128.27736,129.27041,144.30118,146.19209,140.45584,135.47107,131.79909,132.17222,133.56843,135.28998,137.17988,139.25878,141.29026,143.05019,145.66099,147.65229,150.43273,153.48183,160.25386,167.33235,173.03647,170.50110,171.56112,173.36027,174.62271,177.61232,181.46708,186.74148,189.32258,190.20416,189.72658,186.57636,184.10866,179.79448,172.88414,165.13829,154.14424,140.94181,126.53636,109.85661,94.63081,77.52257,61.88581,45.70462,32.38685,21.48435,14.39753,9.15892,5.89331,3.86715,2.72043,2.25331,2.04880,2.03584,2.03804,2.01258,2.08056,2.00006,2.00729,2.00316,2.11658,2.00008,2.04156,2.00007
1.99557,1.98831,1.89641,1.99587,1.88852,1.99931,1.99282,1.93205,2.00000,1.82541,2.00071,1.83887,2.12801,2.58709,3.83377,5.97006,10.25313,17.30865,27.37336,40.28816,54.97828,71.59477,88.60220,106.86020,124.66024,140.52813,153.42895,164.90726,172.13086,178.24364,182.11560,185.99462,191.60564,193.62952,189.49612,187.31459,184.75916,178.06783,170.31290,166.16730,165.08464,173.64054,173.36993,161.81432,159.86545,160.11370,143.76973,138.56387,135.51733,132.72447,130.66914,128.19434,126.89598,125.87294,125.37842,125.26778,129.63562,137.85926,138.57426,138.13200,135.51326,138.39015,136.03282,123.02699,119.20828,120.23178,134.38083,136.29837,131.04553,126.42939,123.03708,123.58660,124.94615,126.62089,128.23316,130.18704,132.17597,133.92825,136.54067,138.47454,141.29956,144.28109,151.11090,159.15005,164.40775,161.65733,163.02577,164.92914,166.03911,169.48100,174.91885,182.60961,185.90707,187.93054,189.72139,187.90796,187.99834,186.95116,184.10371,180.20127,172.53938,162.75251,151.27492,135.84200,121.68411,104.78208,86.74773,67.40482,50.91992,35.06470,24.93521,16.49676,10.31039,6.57207,3.86058,2.82267,2.19212,2.10541,2.09023,2.03417,2.13845,2.00003,2.02165,2.01439,2.07325,2.00005,2.02323,2.00004
1.99815,1.97044,1.82041,1.99283,1.88280,1.99584,1.97847,1.91543,2.00000,1.85305,2.02551,2.06081,2.67826,3.58937,6.47882,10.61425,18.68581,29.11824,44.25814,61.36704,78.94008,98.66276,117.10511,134.28780,151.29891,164.62304,173.76382,181.37525,185.06238,187.00443,186.83116,187.97118,193.39702,192.47548,185.22049,181.86734,179.73191,172.36885,161.63819,157.12524,155.80180,164.50018,165.68960,153.08121,150.95149,151.73699,134.49166,129.23015,126.30701,123.51635,121.49972,118.94505,117.66819,116.68720,116.44038,116.26868,119.29533,127.33976,129.39937,126.92992,124.78957,129.12291,126.00764,114.19917,111.25484,112.26104,124.94053,126.32084,122.11900,118.45629,115.29756,116.00108,117.21172,118.62385,119.87822,121.76680,123.62607,125.30178,127.96654,129.73171,132.48402,135.52346,142.44077,151.67865,155.73995,151.93619,153.28751,155.48999,157.17507,161.11172,167.83216,176.94128,180.27770,183.57950,186.19468,184.32595,186.51276,188.26973,188.32137,188.16739,184.93811,178.76356,170.50423,159.16796,146.62522,130.72928,113.31923,93.13906,73.43687,54.94119,39.95084,27.84758,18.41181,11.47432,6.89919,4.26609,2.70895,2.29193,2.15347,2.06725,2.14304,2.00001,2.03045,2.00890,2.06313,2.00004,2.01740,2.00001
1.99478,1.94392,1.81536,1.97847,1.92269,1.99279,1.96959,1.85440,1.99974,1.92713,2.11377,2.54955,4.13355,6.28801,11.60683,19.50418,31.17333,46.93127,66.16534,86.37006,106.84293,126.45081,143.52360,159.27994,172.62465,182.49919,188.40604,191.70336,190.70285,189.75041,187.08651,185.25085,190.46195,188.78662,179.48787,175.13696,173.33794,166.42048,152.93818,148.12426,146.05141,153.83124,156.85779,144.28610,141.59311,142.63536,125.50065,120.21458,117.30263,114.72323,112.85969,110.38647,109.24149,108.31895,108.39884,108.35356,110.29683,117.44448,120.30903,117.39479,115.52293,120.46415,117.66109,107.31295,105.15818,105.87752,116.20814,117.67375,114.19880,111.20649,108.70501,109.47926,110.49623,111.58200,112.22818,113.86910,115.61141,117.22548,119.78404,121.52960,124.25671,127.21750,133.91195,143.48346,146.09632,142.85941,144.53673,146.79145,148.57677,152.89721,160.76938,170.93723,173.88772,177.15523,180.24757,177.85066,180.82229,184.38868,187.15135,190.32649,190.31059,187.91454,184.02697,176.57247,167.82335,155.48007,139.49670,119.87812,99.93045,78.13605,60.57415,44.60303,30.65459,20.38516,11.94454,7.33779,3.93637,2.90112,2.38206,2.16431,2.21106,2.00041,2.06319,2.03274,2.03083,2.00037,2.00652,2.00002
1.98860,1.89895,1.74119,1.96930,1.92939,1.97852,1.93691,1.83544,2.01701,2.02003,2.49407,3.83939,7.12735,10.99958,20.45328,32.30851,49.75281,69.11414,92.32819,114.53923,134.44352,152.79961,167.51737,178.65786,188.47937,194.98560,196.23999,195.48809,191.77605,188.23148,182.75777,179.37833,185.21657,182.48516,171.72024,166.82863,166.34459,160.52061,144.27649,139.19630,136.77591,142.96822,147.09257,135.18853,131.76393,132.13581,116.25851,111.37003,108.81226,106.54330,105.01324,102.60480,101.75361,101.03084,101.70477,102.02525,103.38393,109.63805,112.84166,109.52988,108.76263,113.74826,111.34512,102.81313,100.97487,101.38815,109.37089,110.66631,108.27036,106.11425,103.99074,104.65889,105.37807,105.77692,105.49834,106.88127,108.28424,109.69605,112.18414,113.85737,116.45965,119.40861,125.89880,135.51265,136.56004,133.49069,135.36726,137.96819,140.51300,145.52037,154.50130,164.50718,167.05334,170.98155,173.24730,169.69406,173.09369,177.78538,181.97586,187.45738,190.51490,190.76799,190.32938,187.78047,182.53610,173.92349,161.98864,145.70196,126.40785,105.44131,84.62819,65.81078,48.57451,33.67083,21.72526,13.09963,6.87009,4.20134,2.94270,2.35911,2.22700,2.00144,2.07361,2.01045,2.02238,2.00076,2.00389,2.00003
1.97122,1.84140,1.77667,1.93586,1.94735,1.96967,1.92651,1.77840,2.07817,2.38754,3.39107,6.48906,12.73337,20.05702,34.09512,51.65123,72.73097,96.10888,120.55839,141.56423,160.18000,174.45278,184.20179,191.58902,197.14538,200.63413,198.52115,194.88074,188.35025,183.82740,177.02695,172.03378,177.77649,175.34405,164.06732,158.85031,158.81106,154.21729,135.91530,130.55792,127.52477,131.62867,136.30701,125.85643,121.86552,121.05491,107.31914,102.93414,100.72105,99.17491,98.14180,96.09512,95.80896,95.43184,96.72137,97.66708,98.91198,104.50673,107.71695,105.26721,105.10810,109.47445,108.19670,101.12863,99.53092,99.42663,105.10665,106.45748,104.37370,102.46522,101.05031,101.58482,101.94619,101.56653,100.08753,100.86426,101.99283,103.16635,105.30256,106.91333,109.31882,112.01579,117.99043,126.87759,126.75152,124.97741,127.19258,130.00422,133.03557,138.73412,148.25813,157.86012,160.62144,164.29406,165.59793,161.25212,164.34717,169.46616,174.95207,182.01124,186.27060,188.31744,191.12701,192.28067,191.09538,187.04293,179.28214,167.16268,151.62614,131.67083,111.70750,91.28997,70.66003,52.57341,34.99310,22.73331,12.20846,7.38152,4.30213,2.94824,2.38297,2.02036,2.11766,2.04451,2.01151,2.00420,2.00115,2.00041
1.94773,1.77574,1.74045,1.92196,1.94395,1.93691,1.89674,1.82133,2.36280,3.16939,5.71421,11.65628,22.09445,33.08313,53.12874,74.71696,100.12061,123.92878,147.60907,166.39336,180.37158,189.71021,195.17314,197.41065,199.97868,202.02066,196.52041,190.36454,183.44028,178.60587,170.08754,164.04173,169.26530,166.82403,156.01833,150.22521,150.73236,147.39308,127.81475,122.17063,118.73704,120.69176,124.91252,116.07478,111.49933,109.64001,98.54908,95.03452,93.60777,92.94859,92.83783,91.25520,91.55250,91.64159,93.96198,95.96244,97.70523,102.72854,105.76620,103.86225,104.74664,108.54451,108.18688,102.22786,100.37966,99.92188,103.62463,104.95867,103.44689,101.95278,100.88047,101.01209,100.98557,99.40395,96.34084,96.54451,97.00240,97.81958,99.69863,101.12318,103.10751,105.41222,110.63072,118.30469,117.43964,116.57138,119.00725,122.14080,125.87942,132.35519,142.29269,150.37805,153.68554,157.97974,157.54642,152.90666,155.88445,161.16217,167.37316,174.97964,180.03863,182.51231,187.19374,191.64592,193.06743,192.59795,189.80316,183.16314,171.77183,156.52630,137.58000,117.88418,97.03786,75.84011,55.10343,37.03463,21.74536,12.79273,7.35073,4.18587,2.78523,2.09144,2.12599,2.00026,2.01180,2.00732,2.00114,2.00082
1.90579,1.70161,1.81119,1.87177,1.92246,1.93395,1.94742,2.03691,3.08295,5.28176,9.96379,20.21254,35.99714,52.50807,77.15293,102.88048,128.45106,151.36434,171.47592,184.68888,194.18543,198.15839,198.43727,197.59871,197.95111,199.36747,191.61638,184.45933,177.06347,172.97437,163.77659,156.20693,159.93758,157.89071,148.02432,142.27470,142.15343,139.21041,119.75582,113.97304,110.12460,110.15514,113.32478,106.22705,101.78557,98.84730,90.68624,88.12980,87.55556,88.36008,89.28615,88.55541,89.85041,90.57100,93.62383,96.74831,99.40352,104.52866,107.38621,106.50346,107.68598,110.67942,111.22833,105.87035,103.87103,102.95503,105.33250,106.49474,104.78975,103.11994,102.67273,102.57914,102.09901,99.36932,94.67934,93.99376,94.08087,94.55263,95.72528,96.80813,98.11196,99.56493,103.65460,109.72366,108.69034,108.97279,111.55689,114.91755,119.08797,126.09093,135.42921,142.36396,147.06903,151.26167,149.31992,145.09133,147.78329,153.19365,160.52362,168.15421,172.40001,174.80338,180.84743,187.18992,190.71980,193.04314,194.13265,192.29806,186.34293,175.47948,161.26926,144.04776,123.74763,102.57734,77.70672,56.50726,35.67515,22.81460,12.85209,7.08793,3.78147,2.37753,2.21142,2.04374,2.02348,2.02199,2.00426,2.00452
1.85959,1.65150,1.81311,1.85868,1.90113,1.92056,2.13579,2.70337,4.95848,9.12511,18.00270,33.53183,55.17705,75.87799,104.68621,130.75214,155.50657,174.22456,188.83383,197.32324,201.08165,200.12670,197.31465,193.47293,192.84402,194.79537,185.53683,177.08911,171.00731,167.94117,157.45899,148.56262,150.18729,148.15756,139.99963,133.73314,133.02920,130.32999,111.96103,106.07480,101.92186,100.53870,102.29021,96.66598,92.42063,89.40202,84.00309,82.73368,83.51391,85.73619,88.20252,88.48141,90.47395,91.79832,95.89524,100.40389,104.40552,109.35914,112.01486,111.47948,113.18264,115.63289,116.62467,111.36149,108.87131,107.86406,108.98928,109.98089,108.45001,107.18796,107.21184,106.71363,105.85419,101.65556,95.26798,93.98796,93.29391,93.56518,94.37300,94.87536,95.09857,95.37164,97.78015,101.92512,100.87491,101.79167,104.38065,107.85862,112.34757,119.60391,128.32094,133.53043,139.44151,144.14460,140.81098,137.73972,140.49634,146.13404,154.62877,161.38940,164.85416,166.78248,173.22916,180.75177,184.60569,188.53206,192.84985,195.46190,194.13022,189.01656,179.11122,166.20063,149.87861,129.79582,105.44160,80.07231,55.36435,36.70499,22.61992,12.22928,6.30977,3.13906,2.40457,2.04151,2.03637,2.03126,2.00763,2.00842
1.80305,1.59924,1.87484,1.80082,1.87205,2.06576,2.71599,4.49198,8.63085,16.64063,30.00155,51.66739,78.64198,103.81728,133.29748,158.20699,178.41147,191.78670,200.28168,202.39925,201.91150,197.54464,191.94839,186.98657,185.87407,188.56968,178.39230,170.03892,164.62175,162.70064,151.94310,141.27168,140.57728,138.38446,131.58651,125.77519,123.74781,120.24792,104.14618,98.42709,94.11258,91.79338,92.26447,88.05009,84.88511,82.05603,79.41020,79.39890,81.50910,85.65467,89.54169,91.11930,94.23075,96.18875,100.64705,106.18293,111.59376,116.89746,119.33761,119.22384,120.74518,122.56668,123.46600,117.91275,115.08609,113.82714,114.45668,115.03694,113.25940,112.05133,112.88571,112.39114,111.05237,105.68032,98.03796,96.17675,95.42847,95.62078,95.48074,95.19435,93.99959,92.52046,93.01431,95.14471,94.22432,95.38625,97.74523,101.28616,105.83016,112.94489,120.21272,124.65695,131.92508,136.54666,132.52870,130.80017,133.63370,139.75754,149.83399,155.49519,157.37414,158.97493,165.77375,173.47801,177.39185,181.76903,187.89456,193.56578,196.23482,195.58156,191.42715,183.43330,171.21800,155.19187,131.28192,106.65536,78.96598,57.03928,36.65040,21.45847,10.75644,5.03174,3.04202,2.21005,2.09652,2.06803,2.02232,2.02686
1.75013,1.59737,1.88493,1.79487,1.90513,2.42143,4.16798,7.88939,15.52523,27.88707,47.84685,74.91166,105.60476,131.97724,160.04257,180.14646,195.02696,202.42787,204.55827,202.86802,198.60027,191.73269,185.20854,179.42170,178.18031,181.39909,171.47949,162.40741,158.42962,157.38117,145.87119,134.11640,131.17288,128.54406,123.20405,117.13602,114.28395,110.36914,96.76139,91.21366,86.88218,84.39762,84.15985,81.25954,79.19171,77.61956,77.23457,78.78733,82.56773,88.14494,93.68674,96.61660,100.32257,102.71066,107.57612,113.96996,120.83226,125.89462,128.03973,127.71104,129.29185,130.52690,130.88046,124.56386,121.15188,120.07799,119.94256,120.20781,118.70197,118.37744,120.05062,119.54179,117.83710,111.22894,102.71501,100.83020,99.78594,100.35368,100.02638,98.72227,95.73387,92.27526,90.21722,90.17643,88.76563,89.71421,91.58497,94.90728,99.34161,105.97487,112.20987,115.73654,123.51515,128.30235,124.35411,124.24422,127.31013,133.97697,145.59009,149.41259,150.33528,152.19417,158.70954,166.15242,168.97855,173.43888,180.49654,188.54528,193.85645,197.03002,197.05247,194.05409,187.66519,176.12678,157.22109,133.10567,106.07724,80.32064,56.64010,34.90305,19.35058,8.84708,4.61078,2.73993,2.20069,2.08949,2.03494,2.04300
